Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,target,close_lag_1,close_lag_2,open_lag_1,high_lag_1,low_lag_1,volume_lag_1,volume_ratio,daily_range,price_position
2023-02-13,21808.1015625,21898.4140625,21460.087890625,21787.0,23918742607.0,-0.0038362543269265803,-0.0038436316240597797,21801.822265625,21870.90234375,21651.841796875,21788.203125,22060.994140625,21682.828125,17821046406.0,1.0156837890114085,438.326171875,0.7458192787726748
2023-02-14,22220.8046875,22293.140625,21632.39453125,21801.822265625,26792596581.0,0.0006803261405883276,0.0006800948236675632,22220.5859375,21787.0,21870.90234375,21808.1015625,21898.4140625,21460.087890625,23918742607.0,1.1964503904398958,660.74609375,0.2564188210533783
2023-02-15,24307.841796875,24307.841796875,22082.76953125,22220.5859375,32483312909.0,0.01920773716861568,0.019025597220424136,24307.349609375,21801.822265625,21787.0,22220.8046875,22293.140625,21632.39453125,26792596581.0,1.3837769544267158,2225.072265625,0.06193794618678993
2023-02-16,23623.474609375,25134.1171875,23602.5234375,24307.349609375,39316664596.0,0.09391128018606065,0.08975960398920729,23621.283203125,22220.5859375,21801.822265625,24307.841796875,24307.841796875,22082.76953125,32483312909.0,1.400840965254157,1531.59375,0.4601913345983555
2023-02-17,24565.6015625,24924.041015625,23460.755859375,23621.283203125,41358451255.0,-0.028224648810966757,-0.02863062140997348,24565.296875,24307.349609375,22220.5859375,23623.474609375,25134.1171875,23602.5234375,39316664596.0,1.2619304882436913,1463.28515625,0.10970339107477023
2023-02-18,24641.27734375,24798.8359375,24468.373046875,24565.296875,19625427158.0,0.03996453807175526,0.03918661456400337,24640.02734375,23621.283203125,24307.349609375,24565.6015625,24924.041015625,23460.755859375,41358451255.0,0.6149224039844784,330.462890625,0.2932971624792402
2023-02-19,24327.642578125,25093.0546875,24327.642578125,24640.02734375,25555105670.0,0.003042115433420811,0.003037497563291303,24336.623046875,24565.296875,23621.283203125,24641.27734375,24798.8359375,24468.373046875,19625427158.0,0.8069746515230634,765.412109375,0.4081262391838547
2023-02-20,24829.1484375,25020.458984375,23927.91015625,24336.623046875,28987376573.0,-0.012313472409841264,-0.01238991134518935,24833.048828125,24640.02734375,24565.296875,24327.642578125,25093.0546875,24327.642578125,25555105670.0,0.9360246135021051,1092.548828125,0.3740911894312504
2023-02-21,24436.353515625,25126.8515625,24200.36328125,24833.048828125,31252098714.0,0.020398301781386463,0.020193043016578975,24437.41796875,24336.623046875,24640.02734375,24829.1484375,25020.458984375,23927.91015625,28987376573.0,1.0646009928207356,926.48828125,0.6828856442969715
2023-02-22,24188.84375,24472.33984375,23644.318359375,24437.41796875,30199996781.0,-0.015931626523720377,-0.016059899103749536,24190.71875,24833.048828125,24336.623046875,24436.353515625,25126.8515625,24200.36328125,31252098714.0,1.1134049436201843,828.021484375,0.9578249167938445
2023-02-23,23947.4921875,24572.08984375,23693.919921875,24190.71875,30476264066.0,-0.010095142582799643,-0.01014644409073966,23946.0078125,24437.41796875,24833.048828125,24188.84375,24472.33984375,23644.318359375,30199996781.0,1.0403525947772534,878.169921875,0.5657206148261988
2023-02-24,23198.126953125,24103.705078125,23007.072265625,23946.0078125,26811744928.0,-0.010115901889025114,-0.010167415322211848,23200.125,24190.71875,24437.41796875,23947.4921875,24572.08984375,23693.919921875,30476264066.0,0.9074731639385136,1096.6328125,0.8561986620977566
2023-02-25,23175.375,23210.2109375,22861.55859375,23200.125,16100721565.0,-0.03114852456160322,-0.03164395496072153,23174.150390625,23946.0078125,24190.71875,23198.126953125,24103.705078125,23007.072265625,26811744928.0,0.5970269552691745,348.65234375,0.9710716486471346
2023-02-26,23561.212890625,23654.3671875,23084.220703125,23174.150390625,16644534842.0,-0.0011195891994116858,-0.0011202164075867747,23561.451171875,23200.125,23946.0078125,23175.375,23210.2109375,22861.55859375,16100721565.0,0.6921767961683001,570.146484375,0.1577308463080006
2023-02-27,23522.87109375,23857.890625,23205.87890625,23561.451171875,22660763494.0,0.01671262051560185,0.016574501436847782,23521.837890625,23174.150390625,23200.125,23561.212890625,23654.3671875,23084.220703125,16644534842.0,1.0054110105120846,652.01171875,0.5453464338136177
2023-02-28,23147.353515625,23585.384765625,23077.650390625,23521.837890625,20535363434.0,-0.0016812751031772821,-0.0016826900323093762,23150.9296875,23561.451171875,23174.150390625,23522.87109375,23857.890625,23205.87890625,22660763494.0,0.9992573355742058,507.734375,0.8748422834282197
2023-03-01,23646.55078125,23880.6328125,23088.626953125,23150.9296875,24662841200.0,-0.015768674405873373,-0.015894322572598055,23647.01953125,23521.837890625,23561.451171875,23147.353515625,23585.384765625,23077.650390625,20535363434.0,1.22573586318037,792.005859375,0.07866448667963809
2023-03-02,23475.466796875,23739.138671875,23245.021484375,23647.01953125,20386398516.0,0.021428506347106024,0.021202143934480975,23476.6328125,23150.9296875,23521.837890625,23646.55078125,23880.6328125,23088.626953125,24662841200.0,0.9717998695384912,494.1171875,0.8135682324853353
2023-03-03,22362.6796875,23479.34765625,22213.23828125,23476.6328125,26062404610.0,-0.007205420476979363,-0.007231504894093288,22362.923828125,23647.01953125,23150.9296875,23475.466796875,23739.138671875,23245.021484375,20386398516.0,1.140010181463843,1266.109375,0.9978557589070849
2023-03-04,22353.349609375,22405.177734375,22198.98046875,22362.923828125,11166012913.0,-0.04743904261185239,-0.04860117677112041,22354.14453125,23476.6328125,23647.01953125,22362.6796875,23479.34765625,22213.23828125,26062404610.0,0.5430252335700675,206.197265625,0.7950801814857965
2023-03-05,22435.513671875,22613.685546875,22307.142578125,22354.14453125,13317001733.0,-0.00039258269367969945,-0.0003926597744397629,22436.81640625,22362.923828125,23476.6328125,22353.349609375,22405.177734375,22198.98046875,11166012913.0,0.6965348208889262,306.54296875,0.15332908569608156
2023-03-06,22429.7578125,22584.29296875,22331.314453125,22436.81640625,17353192895.0,0.0036982795241584654,0.003691457702601032,22428.322265625,22354.14453125,22362.923828125,22435.513671875,22613.685546875,22307.142578125,13317001733.0,0.9827938380420017,252.978515625,0.4170391816251689
2023-03-07,22219.76953125,22527.41796875,22011.26171875,22428.322265625,22765452204.0,-0.00037858047555416885,-0.0003786521552339933,22216.44140625,22436.81640625,22354.14453125,22429.7578125,22584.29296875,22331.314453125,17353192895.0,1.255483766691765,516.15625,0.8080121995519768
2023-03-08,21718.080078125,22268.896484375,21708.05078125,22216.44140625,22536575684.0,-0.009447022245606895,-0.009491928403689964,21720.080078125,22428.322265625,22436.81640625,22219.76953125,22527.41796875,22011.26171875,22765452204.0,1.29315079500105,560.845703125,0.9064714629483237
2023-03-09,20363.021484375,21802.716796875,20210.306640625,21720.080078125,30364664171.0,-0.02234207175886238,-0.022595436754536062,20367.001953125,22216.44140625,22428.322265625,21718.080078125,22268.896484375,21708.05078125,22536575684.0,1.4277578137291924,1592.41015625,0.948105883132143
2023-03-10,20187.244140625,20370.595703125,19628.25390625,20367.001953125,39578257695.0,-0.06229618491889122,-0.06432114201294246,20187.876953125,21720.080078125,22216.44140625,20363.021484375,21802.716796875,20210.306640625,30364664171.0,1.492413728590733,742.341796875,0.9951589011758082
2023-03-11,20632.41015625,20792.525390625,20068.66015625,20187.876953125,30180288176.0,-0.008794863397777353,-0.00883376647499973,20628.029296875,20367.001953125,21720.080078125,20187.244140625,20370.595703125,19628.25390625,39578257695.0,1.037656482656992,723.865234375,0.16469474042075555
2023-03-12,22163.94921875,22185.03125,20448.806640625,20628.029296875,29279035521.0,0.021802804959234034,0.021568523026504246,22156.40625,20187.876953125,20367.001953125,20632.41015625,20792.525390625,20068.66015625,30180288176.0,0.9635139749242364,1736.224609375,0.10322550163283076
2023-03-13,24197.533203125,24550.837890625,21918.19921875,22156.40625,49466362688.0,0.0740922427018531,0.07147587945804416,24201.765625,20628.029296875,20187.876953125,22163.94921875,22185.03125,20448.806640625,29279035521.0,1.3827569625460943,2632.638671875,0.09048223510305947
2023-03-14,24746.07421875,26514.716796875,24081.18359375,24201.765625,54622230164.0,0.09231458170252682,0.08829891431824219,24770.92578125,22156.40625,20628.029296875,24197.533203125,24550.837890625,21918.19921875,49466362688.0,1.3445394313976118,2433.533203125,0.0495501894509414
2023-03-15,24375.9609375,25240.615234375,23964.91015625,24770.92578125,43655701450.0,0.02351729890574883,0.023245027691810867,24373.45703125,24201.765625,22156.40625,24746.07421875,26514.716796875,24081.18359375,54622230164.0,1.053449304398987,1275.705078125,0.6318197197934353
2023-03-16,25052.7890625,25190.326171875,24225.111328125,24373.45703125,33866061747.0,-0.01604577695278786,-0.016175904305516162,25055.123046875,24770.92578125,24201.765625,24375.9609375,25240.615234375,23964.91015625,43655701450.0,0.8029342181434224,965.21484375,0.1536918998765657
2023-03-17,27423.9296875,27787.8125,24955.169921875,25055.123046875,50730261335.0,0.027967555638537922,0.02758360587202431,27448.1171875,24373.45703125,24770.92578125,25052.7890625,25190.326171875,24225.111328125,33866061747.0,1.0917217554594805,2832.642578125,0.03528617615645726
2023-03-18,26965.87890625,27725.953125,26636.26171875,27448.1171875,35723036817.0,0.09550917535499659,0.09121925551351445,26969.50390625,25055.123046875,24373.45703125,27423.9296875,27787.8125,24955.169921875,50730261335.0,0.8170969678934825,1089.69140625,0.7450324597345148
2023-03-19,28038.67578125,28440.560546875,26907.716796875,26969.50390625,37769448859.0,-0.017437016826347684,-0.017590832282008226,28041.6015625,27448.1171875,25055.123046875,26965.87890625,27725.953125,26636.26171875,35723036817.0,0.9360712918547185,1532.84375,0.040308811237283644
2023-03-20,27767.236328125,28527.724609375,27242.880859375,28041.6015625,44774027664.0,0.03975222013637225,0.03898243489839972,27768.392578125,26969.50390625,27448.1171875,28038.67578125,28440.560546875,26907.716796875,37769448859.0,1.1035542155897895,1284.84375,0.6216481211236775
2023-03-21,28175.81640625,28439.5625,27439.646484375,27768.392578125,36102192830.0,-0.009742987887694787,-0.009790761351629927,28158.720703125,28041.6015625,26969.50390625,27767.236328125,28527.724609375,27242.880859375,44774027664.0,0.8801163962251513,999.916015625,0.3287737056041816
2023-03-22,27307.4375,28803.3359375,26759.99609375,28158.720703125,33382021890.0,0.014056561750984686,0.013958684432810885,27301.95703125,27768.392578125,28041.6015625,28175.81640625,28439.5625,27439.646484375,36102192830.0,0.8889984671412837,2043.33984375,0.6845286229078849
2023-03-23,28333.97265625,28729.84375,27183.36328125,27301.95703125,24220433689.0,-0.030426228553057766,-0.030898714933400115,28324.111328125,28158.720703125,27768.392578125,27307.4375,28803.3359375,26759.99609375,33382021890.0,0.6871118117808266,1546.48046875,0.0766862255272178
2023-03-24,27493.28515625,28388.4375,27039.265625,28324.111328125,25980310960.0,0.03743886548883779,0.03675504655654445,27487.337890625,27301.95703125,28158.720703125,28333.97265625,28729.84375,27183.36328125,24220433689.0,0.7898720352323113,1349.171875,0.9523217367134932
2023-03-25,27494.70703125,27791.826171875,27196.234375,27487.337890625,13383005987.0,-0.029542795811182576,-0.029987974008091726,27495.5234375,28324.111328125,27301.95703125,27493.28515625,28388.4375,27039.265625,25980310960.0,0.5028635536432873,595.591796875,0.48876347382953533
2023-03-26,27994.330078125,28178.14453125,27445.046875,27495.5234375,13878363192.0,0.0002977933660790466,0.00029774903443550077,27994.068359375,27487.337890625,28324.111328125,27494.70703125,27791.826171875,27196.234375,13383005987.0,0.6260305564251105,733.09765625,0.0688538042233033
2023-03-27,27139.888671875,28037.92578125,26606.689453125,27994.068359375,18188895178.0,0.01813185782799298,0.01796943609414483,27132.888671875,27495.5234375,27487.337890625,27994.330078125,28178.14453125,27445.046875,13878363192.0,0.9507947363555279,1431.236328125,0.9693569671107666
2023-03-28,27268.130859375,27460.71875,26677.818359375,27132.888671875,17783600385.0,-0.03076293436325761,-0.03124604723332817,27267.03125,27994.068359375,27495.5234375,27139.888671875,28037.92578125,26606.689453125,18188895178.0,0.9966801937621516,782.900390625,0.5812620838478714
2023-03-29,28348.44140625,28619.54296875,27259.662109375,27267.03125,20684945906.0,0.004943910681506125,0.004931729686430081,28350.140625,27132.888671875,27994.068359375,27268.130859375,27460.71875,26677.818359375,17783600385.0,1.2324379806074488,1359.880859375,0.005418960473042359
2023-03-30,28033.5625,29159.90234375,27720.16015625,28350.140625,22435349951.0,0.0397223065859067,0.038953664600823855,28032.26171875,27267.03125,27132.888671875,28348.44140625,28619.54296875,27259.662109375,20684945906.0,1.2065758484247229,1439.7421875,0.4375647766798526
2023-03-31,28478.484375,28639.896484375,27583.71484375,28032.26171875,19001327598.0,-0.011212604214375088,-0.011275939340511505,28473.33203125,28350.140625,27267.03125,28033.5625,29159.90234375,27720.16015625,22435349951.0,0.9685253197754552,1056.181640625,0.42468724862001056
2023-04-01,28411.03515625,28802.45703125,28297.171875,28473.33203125,10876469901.0,0.015734381939113362,0.015611879876879321,28462.845703125,28032.26171875,28350.140625,28478.484375,28639.896484375,27583.71484375,19001327598.0,0.5990453280168218,505.28515625,0.3486351302250431
2023-04-02,28199.30859375,28518.958984375,27884.087890625,28462.845703125,12284641999.0,-0.0003682859495858226,-0.00036835378351151953,28183.080078125,28473.33203125,28032.26171875,28411.03515625,28802.45703125,28297.171875,10876469901.0,0.7202302991258224,634.87109375,0.9116146855599377
2023-04-03,27790.220703125,28475.623046875,27276.720703125,28183.080078125,19556501327.0,-0.009829151586528972,-0.009877776587686722,27795.2734375,28462.845703125,28473.33203125,28199.30859375,28518.958984375,27884.087890625,12284641999.0,1.1619432085201131,1198.90234375,0.7559909943665918
2023-04-04,28168.08984375,28433.7421875,27681.3046875,27795.2734375,15284538859.0,-0.013760264653472243,-0.013855814636388809,28169.7265625,28183.080078125,28462.845703125,27790.220703125,28475.623046875,27276.720703125,19556501327.0,0.9924576734534157,752.4375,0.1514660686103497
2023-04-05,28177.984375,28739.23828125,27843.763671875,28169.7265625,17052315986.0,0.013471827353740196,0.013381889141955207,28175.2265625,27795.2734375,28183.080078125,28168.08984375,28433.7421875,27681.3046875,15284538859.0,1.1359960588649871,895.474609375,0.3640113155776768
2023-04-06,28044.140625,28178.384765625,27738.759765625,28175.2265625,13837809380.0,0.00019524506167267752,0.0001952260038362157,28038.966796875,28169.7265625,27795.2734375,28177.984375,28739.23828125,27843.763671875,17052315986.0,0.8868593311012024,439.625,0.992816143019619
2023-04-07,27925.859375,28111.59375,27794.03125,28038.966796875,10861680497.0,-0.0048361550996844915,-0.004847887138347864,27920.513671875,28175.2265625,28169.7265625,28044.140625,28178.384765625,27738.759765625,13837809380.0,0.709053198653258,317.5625,0.7712987108836843
2023-04-08,27947.794921875,28159.86328125,27883.38671875,27920.513671875,9373255556.0,-0.004224589509953081,-0.0042335383004206235,27952.3671875,28038.966796875,28175.2265625,27925.859375,28111.59375,27794.03125,10861680497.0,0.7057154023486231,276.4765625,0.13428607759473282
2023-04-09,28333.05078125,28532.830078125,27828.48046875,27952.3671875,12175322951.0,0.0011408642405130731,0.0011402139494543152,28336.02734375,27920.513671875,28038.966796875,27947.794921875,28159.86328125,27883.38671875,9373255556.0,0.9617100332150795,704.349609375,0.175888105993173
2023-04-10,29652.98046875,29771.46484375,28189.271484375,28336.02734375,19282400094.0,0.013725497868444236,0.013632156358542289,29653.6796875,27952.3671875,27920.513671875,28333.05078125,28532.830078125,27828.48046875,12175322951.0,1.4712545585168157,1582.193359375,0.09275469303762701
2023-04-11,30235.05859375,30509.083984375,29609.30078125,29653.6796875,20121259843.0,0.046500955400885724,0.04545217585226864,30231.58203125,28336.02734375,27952.3671875,29652.98046875,29771.46484375,28189.271484375,19282400094.0,1.4009303586071509,899.783203125,0.049321776730071695
2023-04-12,30139.052734375,30462.48046875,29725.57421875,30231.58203125,18651929926.0,0.019488385584525147,0.01930091870119811,29892.740234375,29653.6796875,28336.02734375,30235.05859375,30509.083984375,29609.30078125,20121259843.0,1.1715422890486005,736.90625,0.6866651117425046
2023-04-13,30399.06640625,30539.845703125,29878.623046875,29892.740234375,17487721001.0,-0.011208205925999581,-0.01127149118652802,30409.5625,30231.58203125,29653.6796875,30139.052734375,30462.48046875,29725.57421875,18651929926.0,0.9968076473854964,661.22265625,0.021350126718378003
2023-04-14,30485.69921875,31005.607421875,30044.498046875,30409.5625,22659995079.0,0.01728922345602446,0.017141465481228777,30490.75,29892.740234375,30231.58203125,30399.06640625,30539.845703125,29878.623046875,17487721001.0,1.1537287294662213,961.109375,0.37983653330298645
2023-04-15,30318.49609375,30601.740234375,30245.8828125,30490.75,11940685378.0,0.0026698016454527185,0.0026662440556722822,30315.9765625,30409.5625,29892.740234375,30485.69921875,31005.607421875,30044.498046875,22659995079.0,0.657081018324262,355.857421875,0.6881047645706069
2023-04-16,30315.35546875,30555.537109375,30157.83203125,30315.9765625,12854816417.0,-0.005732015037347438,-0.005748506083686041,30317.146484375,30490.75,30409.5625,30318.49609375,30601.740234375,30245.8828125,11940685378.0,0.7688733589897562,397.705078125,0.3976427255985267
2023-04-17,29445.044921875,30319.197265625,29275.37109375,30317.146484375,17872186762.0,3.8590934802629207e-05,3.8590190191661494e-05,29449.091796875,30315.9765625,30490.75,30315.35546875,30555.537109375,30157.83203125,12854816417.0,1.0790375800455319,1043.826171875,0.9980353230209622
2023-04-18,30397.552734375,30470.302734375,29154.849609375,29449.091796875,19480529496.0,-0.028632466711449367,-0.02905037222678494,30394.1875,30317.146484375,30315.9765625,29445.044921875,30319.197265625,29275.37109375,17872186762.0,1.1485048898318062,1315.453125,0.22368124101723502
2023-04-19,28822.6796875,30411.0546875,28669.8984375,30394.1875,24571565421.0,0.032092524606320394,0.03158831866682499,28823.68359375,29449.091796875,30317.146484375,30397.552734375,30470.302734375,29154.849609375,19480529496.0,1.416722023318183,1741.15625,0.9903126514349301
2023-04-20,28245.98828125,29076.400390625,28037.2578125,28823.68359375,21340360360.0,-0.051671192271548594,-0.05305399326803734,28249.23046875,30394.1875,29449.091796875,28822.6796875,30411.0546875,28669.8984375,24571565421.0,1.1100957445452546,1039.142578125,0.7568025772449868
2023-04-21,27276.91015625,28349.96875,27177.365234375,28249.23046875,20759504330.0,-0.019929899769110748,-0.020131179027882376,27265.89453125,28823.68359375,30394.1875,28245.98828125,29076.400390625,28037.2578125,21340360360.0,0.997821421978354,1172.603515625,0.9140900740039942
2023-04-22,27817.5,27872.142578125,27169.5703125,27265.89453125,13125734602.0,-0.03480929997678306,-0.03542958056237032,27816.14453125,28249.23046875,28823.68359375,27276.91015625,28349.96875,27177.365234375,20759504330.0,0.6610616164376071,702.572265625,0.13710222202453595
2023-04-23,27591.384765625,27820.244140625,27400.314453125,27816.14453125,12785446832.0,0.02018088932931761,0.019979954052584216,27591.73046875,27265.89453125,28249.23046875,27817.5,27872.142578125,27169.5703125,13125734602.0,0.6904885603591773,419.9296875,0.9902373909322617
2023-04-24,27525.33984375,27979.982421875,27070.849609375,27591.73046875,17703288330.0,-0.008067763030490505,-0.008100483537007703,27514.873046875,27816.14453125,27265.89453125,27591.384765625,27820.244140625,27400.314453125,12785446832.0,1.0326912320307848,909.1328125,0.57294253624247
2023-04-25,28307.59765625,28371.078125,27207.931640625,27514.873046875,17733373139.0,-0.002785523798953027,-0.0027894105898806612,28300.05859375,27591.73046875,27816.14453125,27525.33984375,27979.982421875,27070.849609375,17703288330.0,1.0798895431779783,1163.146484375,0.2638888655670318
2023-04-26,28422.701171875,29995.837890625,27324.548828125,28300.05859375,31854242019.0,0.028536767934103757,0.028137178557067724,28428.46484375,27514.873046875,27591.73046875,28307.59765625,28371.078125,27207.931640625,17733373139.0,1.7088803349012274,2671.2890625,0.3651831542004826
2023-04-27,29473.787109375,29871.546875,28402.88671875,28428.46484375,27153445027.0,0.004537313927270636,0.004527051349747942,29481.013671875,28300.05859375,27514.873046875,28422.701171875,29995.837890625,27324.548828125,31854242019.0,1.2661333978643874,1468.66015625,0.017415958954936073
2023-04-28,29340.26171875,29572.791015625,28929.609375,29481.013671875,17544464887.0,0.03702446945025262,0.03635552535304301,29336.56640625,28428.46484375,28300.05859375,29473.787109375,29871.546875,28402.88671875,27153445027.0,0.7833132771941074,643.181640625,0.8573072706789064
2023-04-29,29248.48828125,29452.455078125,29088.04296875,29336.56640625,10662634333.0,-0.004899670928303346,-0.004911713668987419,29245.515625,29481.013671875,28428.46484375,29340.26171875,29572.791015625,28929.609375,17544464887.0,0.5079952994626795,364.412109375,0.6819845748985685
2023-04-30,29268.806640625,29952.029296875,29114.021484375,29245.515625,14652199272.0,-0.00310366182562527,-0.003108488172809308,29227.103515625,29336.56640625,29481.013671875,29248.48828125,29452.455078125,29088.04296875,10662634333.0,0.7191829224461644,838.0078125,0.15691278609052348
2023-05-01,28091.568359375,29329.935546875,27680.79296875,29227.103515625,18655599976.0,-0.0006295703454536339,-0.0006297686080814524,28087.17578125,29245.515625,29336.56640625,29268.806640625,29952.029296875,29114.021484375,14652199272.0,1.051987622676857,1649.142578125,0.9376451541461531
2023-05-02,28680.537109375,28881.298828125,27924.123046875,28087.17578125,16432924527.0,-0.039002418894010016,-0.039783387074336,28680.494140625,29227.103515625,29245.515625,28091.568359375,29329.935546875,27680.79296875,18655599976.0,1.0540977217576748,957.17578125,0.17034774340201683
2023-05-03,29006.30859375,29259.533203125,28178.388671875,28680.494140625,19122972518.0,0.021124172967617483,0.020904150756804196,29031.3046875,28087.17578125,29227.103515625,28680.537109375,28881.298828125,27924.123046875,16432924527.0,1.2023044674305654,1081.14453125,0.4644203011131866
2023-05-04,28847.7109375,29353.185546875,28694.0390625,29031.3046875,15548678514.0,0.012231677221282267,0.01215747472534173,28851.48046875,28680.494140625,28087.17578125,29006.30859375,29259.533203125,28178.388671875,19122972518.0,0.9209952065411271,659.146484375,0.5116702174628055
2023-05-05,29534.384765625,29668.908203125,28845.509765625,28851.48046875,17936566518.0,-0.006194148719310788,-0.006213412046293849,29538.859375,29031.3046875,28680.494140625,28847.7109375,29353.185546875,28694.0390625,15548678514.0,1.0226472556506114,823.3984375,0.007251292755823331
2023-05-06,28904.623046875,29820.126953125,28468.966796875,29538.859375,15913866714.0,0.023824736030254146,0.02354535574796368,28901.623046875,28851.48046875,29031.3046875,29534.384765625,29668.908203125,28845.509765625,17936566518.0,0.9366055598410985,1351.16015625,0.7918325397444904
2023-05-07,28454.978515625,29157.517578125,28441.3671875,28901.623046875,11301355486.0,-0.021572814306578092,-0.02180890912702006,28450.45703125,29538.859375,28851.48046875,28904.623046875,29820.126953125,28468.966796875,15913866714.0,0.7078970488740433,716.150390625,0.6426804556698276
2023-05-08,27694.2734375,28663.271484375,27310.134765625,28450.45703125,19122903752.0,-0.015610404124822397,-0.015733529522330307,27695.068359375,28901.623046875,29538.859375,28454.978515625,29157.517578125,28441.3671875,11301355486.0,1.1978261201116804,1353.13671875,0.8427250918727609
2023-05-09,27658.775390625,27821.400390625,27375.6015625,27695.068359375,14128593256.0,-0.02655102064073278,-0.026909865035586254,27654.63671875,28450.45703125,28901.623046875,27694.2734375,28663.271484375,27310.134765625,19122903752.0,0.9010204818058214,445.798828125,0.71661650215335
2023-05-10,27621.755859375,28322.6875,26883.669921875,27654.63671875,20656025026.0,-0.001459885929882998,-0.0014609526016195697,27621.0859375,27695.068359375,28450.45703125,27658.775390625,27821.400390625,27375.6015625,14128593256.0,1.2731340156847584,1439.017578125,0.5357591238597296
2023-05-11,27000.7890625,27621.94140625,26781.826171875,27621.0859375,16724343943.0,-0.001213206363591568,-0.0012139428942012447,26987.662109375,27654.63671875,27695.068359375,27621.755859375,28322.6875,26883.669921875,20656025026.0,1.020608224867156,840.115234375,0.9989817245123088
2023-05-12,26804.990234375,27055.646484375,25878.4296875,26987.662109375,19313599897.0,-0.022932618563885843,-0.023199661624461902,26807.76953125,27621.0859375,27654.63671875,27000.7890625,27621.94140625,26781.826171875,16724343943.0,1.0736283207457857,1177.216796875,0.9422499108231644
2023-05-13,26784.078125,27030.482421875,26710.873046875,26807.76953125,9999171605.0,-0.006665734045280924,-0.006688049270647684,26788.974609375,26987.662109375,27621.0859375,26804.990234375,27055.646484375,25878.4296875,19313599897.0,0.6185942285509022,319.609375,0.3031715961867514
2023-05-14,26930.638671875,27150.9765625,26661.35546875,26788.974609375,10014858959.0,-0.0007010998006786728,-0.0007013456860774485,26931.384765625,26807.76953125,26987.662109375,26784.078125,27030.482421875,26710.873046875,9999171605.0,0.6527910409226012,489.62109375,0.2606487797483705
2023-05-15,27192.693359375,27646.34765625,26766.09765625,26931.384765625,14413231792.0,0.005315998776607156,0.005301918732731636,27171.513671875,26788.974609375,26807.76953125,26930.638671875,27150.9765625,26661.35546875,10014858959.0,1.022719762708803,880.25,0.1877729160749787
2023-05-16,27036.650390625,27299.3046875,26878.947265625,27171.513671875,12732238816.0,0.008916322288651912,0.008876806603095437,27035.470703125,26931.384765625,26788.974609375,27192.693359375,27646.34765625,26766.09765625,14413231792.0,0.9576985736519017,420.357421875,0.6959943872169796
2023-05-17,27398.802734375,27465.927734375,26600.14453125,27035.470703125,15140006925.0,-0.005006823336854316,-0.0050193994720371116,27401.650390625,27171.513671875,26931.384765625,27036.650390625,27299.3046875,26878.947265625,12732238816.0,1.2150984323525549,865.783203125,0.5028119860765519
2023-05-18,26832.208984375,27466.52734375,26415.1015625,27401.650390625,15222938600.0,0.01354441694472408,0.013453511252748934,26826.75390625,27035.470703125,27171.513671875,27398.802734375,27465.927734375,26600.14453125,15140006925.0,1.1272363921372928,1051.42578125,0.938296212360448
2023-05-19,26890.12890625,27128.619140625,26700.2109375,26826.75390625,11258983301.0,-0.02098035980240409,-0.021203575163993637,26888.841796875,27401.650390625,27035.470703125,26832.208984375,27466.52734375,26415.1015625,15222938600.0,0.8186279686063954,428.408203125,0.2953794251065673
2023-05-20,27129.5859375,27155.158203125,26843.27734375,26888.841796875,7044911360.0,0.0023144019154153206,0.002311727812473481,27118.423828125,26826.75390625,27401.650390625,26890.12890625,27128.619140625,26700.2109375,11258983301.0,0.5736984556210135,311.880859375,0.14609570210980505
2023-05-21,26753.826171875,27265.91796875,26706.921875,27118.423828125,8647416921.0,0.008538189669317742,0.008501945488239225,26749.892578125,26888.841796875,26826.75390625,27129.5859375,27155.158203125,26843.27734375,7044911360.0,0.7543861996550122,558.99609375,0.7361445951517438
2023-05-22,26851.27734375,27045.734375,26549.734375,26749.892578125,11056770492.0,-0.013589700210297262,-0.013682885388360022,26855.9609375,27118.423828125,26888.841796875,26753.826171875,27265.91796875,26706.921875,8647416921.0,1.0385645768201976,496.0,0.4035447643649194
2023-05-23,27225.7265625,27434.68359375,26816.1796875,26855.9609375,13697203143.0,0.0039651882363722635,0.0039573475970702526,27224.603515625,26749.892578125,27118.423828125,26851.27734375,27045.734375,26549.734375,11056770492.0,1.324545748613001,618.50390625,0.06431851051870378
2023-05-24,26334.818359375,27224.603515625,26106.576171875,27224.603515625,16299104428.0,0.013726657518713159,0.013633300306887352,26329.4609375,26855.9609375,26749.892578125,27225.7265625,27434.68359375,26816.1796875,13697203143.0,1.4361606937125575,1118.02734375,1.0
2023-05-25,26476.20703125,26591.51953125,25890.59375,26329.4609375,13851122697.0,-0.03287991237820054,-0.03343260548765249,26474.181640625,27224.603515625,26855.9609375,26334.818359375,27224.603515625,26106.576171875,16299104428.0,1.089753746830355,700.92578125,0.6261250466737629
2023-05-26,26719.291015625,26916.669921875,26343.94921875,26474.181640625,12711619225.0,0.00549653118491622,0.005481480383660462,26720.181640625,26329.4609375,27224.603515625,26476.20703125,26591.51953125,25890.59375,13851122697.0,0.9399885432003905,572.720703125,0.22739255131584782
2023-05-27,26868.353515625,26888.8828125,26621.140625,26720.181640625,7892015141.0,0.009292071926503276,0.009249166210031879,26871.158203125,26474.181640625,26329.4609375,26719.291015625,26916.669921875,26343.94921875,12711619225.0,0.612248625047282,267.7421875,0.3699118788480056
