Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return
2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554.0,-0.015605904237282253,-0.01572895828623234
2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679.0,-0.02585994837451666,-0.026200195506516796
2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366.0,0.06559749512022495,0.06353567012576022
2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430.0,-0.045278699428447644,-0.04633581295486008
2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717.0,0.012734663722248296,0.012654259784076314
2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553.0,-0.0010813670296642153,-0.0010819521288333038
2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068.0,0.021546866118098418,0.021318013927550932
2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756.0,0.0025441683703912865,0.0025409374528813315
2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860.0,-0.045707068469329704,-0.04678459855411682
2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217.0,0.046533535481584565,0.04548330776227146
2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823.0,-0.0033168292181608994,-0.0033223420897364997
2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165.0,0.011397845610800372,0.011333379555485596
2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068.0,0.0019992374192294715,0.001997241603730229
2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720.0,-0.009065224140418549,-0.009106563306967111
2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014.0,-0.005505370988081015,-0.005520581394580342
2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658.0,0.01552065620986709,0.01540144275695001
2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627.0,0.0009255967093657613,0.0009251686088768037
2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002.0,-0.003779850824033426,-0.0037870125125983355
2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612.0,0.025750817383523472,0.025424849204109475
2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322.0,0.020236348188769515,0.020034314365216178
2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827.0,0.012829834283121455,0.01274822920448915
2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535.0,0.050217748173853494,0.04899752188252917
2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586.0,0.04986768366590111,0.04866414067252003
2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671.0,-0.007052868867930662,-0.007077857913189123
2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687.0,-0.010875154776063156,-0.01093472153055065
2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171.0,0.020485529109649736,0.020278522970896908
2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418.0,-0.010222646425734228,-0.010275256525789051
2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038.0,0.001455272632030935,0.001454214749028583
2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132.0,-0.0583048049297652,-0.060073628878802486
2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674.0,0.005570744889039858,0.005555285676044522
2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178.0,0.03414153092801042,0.03357164382581405
2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462.0,0.003357601961165191,0.0033519778013110057
2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590.0,-0.02534399638609519,-0.025670687045034123
2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876.0,0.00711452672311319,0.007089337878441093
2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008.0,-0.021022444139363827,-0.021246562290891405
2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281.0,0.0312784715176182,0.030799267029996365
2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174.0,-0.008916450711404234,-0.008956440144727832
2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169.0,0.03281546457664386,0.032288533885758516
2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216.0,0.005060086343915193,0.005047327130724086
2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558.0,0.0032645142527987225,0.003259197294526918
2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085.0,-0.00644893998228302,-0.0064698242316639665
2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370.0,-0.016414812967340486,-0.01655102870403091
2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982.0,0.01370066427160399,0.013607658700077357
2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032.0,-0.024802355154444844,-0.025115115865617484
2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014.0,0.02233689257094884,0.022091077942406948
2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055.0,-0.01963630200562394,-0.019831655763238004
2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945.0,-0.012270209707288648,-0.01234611024648637
2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810.0,0.0014336240332109007,0.0014325973753870178
2024-01-01,44167.33203125,44175.4375,42214.9765625,42280.234375,18426978443.0,0.0030398657688390784,0.003035254719177439
2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536.0,0.04510160074059422,0.044114106279758446
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118.0,0.0175268398576085,0.01737501622514926
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210.0,-0.04683519009710546,-0.04796745229163818
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347.0,0.03120146049311967,0.030724588946259335
2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468.0,-0.0003174111273150926,-0.0003174615128892076
2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863.0,-0.0040853906324879175,-0.004093758639626057
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015.0,-0.0011308988319638225,-0.0011315387805714767
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992.0,0.0691472809789182,0.0668613970888069
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298.0,-0.018432539939857828,-0.018604536032886056
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549.0,0.0115897076965632,0.011523061480146387
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900.0,-0.006457492513995522,-0.006478432313188079
2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469.0,-0.0766985985385984,-0.0797995523216768
2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522.0,0.0010003962887223938,0.000999896225834732
2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558.0,-0.026310359614060252,-0.026662670485123805
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740.0,0.018800630055631373,0.01862608255213677
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595.0,0.014888835579232484,0.014779084899007346
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242.0,-0.009037098782102682,-0.00907818105631608
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154.0,-0.03424830049848149,-0.03484851766352463
2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904.0,0.008385218304870268,0.008350257660991059
2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642.0,0.0011267002912471735,0.0011260660408360702
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143.0,-0.002827735278008281,-0.0028317408743690356
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045.0,-0.048971327072915405,-0.050211066599896347
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178.0,0.009081239298113442,0.009040252796458521
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013.0,0.004964116754160974,0.00495183615138242
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893.0,-0.0034618207933628797,-0.0034678267600251832
2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934.0,0.04704452589906416,0.04597145810837285
2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687.0,0.007425454001942944,0.007398021036158068
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578.0,-0.0022601399369156505,-0.002262697908158318
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518.0,0.030199497877027692,0.029752470745839085
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793.0,-0.008174935574276176,-0.00820853359314568
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779.0,-0.008766499548854667,-0.00880515136591693
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039.0,0.01193050855218436,0.011859901069004307
2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236.0,0.0024914135777369673,0.0024883151521686076
2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490.0,-0.0044002221186826285,-0.004409931589049054
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317.0,-0.009706265408221615,-0.009753678252862078
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726.0,0.0018735084112462275,0.001871755583313176
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775.0,0.010141944922351875,0.010090860505494997
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080.0,0.028825827471468113,0.0284181786490417
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844.0,0.021773326058698972,0.021539672718370706
2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570.0,0.04097686038359338,0.04015956112794508
2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136.0,0.013051863580924028,0.012967421962808279
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805.0,0.01104101642868316,0.01098050937234444
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468.0,0.03405995288693875,0.033492755920788944
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050.0,-0.0041631638606153265,-0.004171853954523287
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533.0,0.04229226088266502,0.04142238469735548
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298.0,0.0019472929493165037,0.0019453994321578679
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006.0,0.004311879505940697,0.004302609989975189
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311.0,-0.009579965056061845,-0.00962614811269392
2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346.0,0.009152646742677684,0.009111015105116534
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256.0,-0.006849280171478456,-0.006872844150078892
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020.0,0.009575711926083086,0.009530155389922374
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611.0,-0.008013435933649782,-0.008045716076942364
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270.0,-0.01100650262689673,-0.011067522332401734
2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879.0,-0.010676549356066212,-0.010733952654175297
2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245.0,0.016336283658688888,0.016204282244934864
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896.0,0.003206119071760938,0.003200990431107726
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031.0,0.05391059651206387,0.05250762347791011
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760.0,0.046804185181626545,0.04574188973772481
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844.0,0.09511094337442727,0.09085567628628892
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423.0,-0.021298215707942658,-0.021528295427413552
2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685.0,0.0206576731729895,0.020447197136977357
2024-03-03,63167.37109375,63230.2109375,61435.0234375,62031.578125,26253811450.0,-0.00640819526203118,-0.0064288158864863705
2024-03-04,68330.4140625,68537.03125,62386.51953125,63137.00390625,70670471105.0,0.017820371731031237,0.01766345042820461
2024-03-05,63801.19921875,69170.625,59323.91015625,68341.0546875,102802940877.0,0.08242473445488985,0.0792036491053028
2024-03-06,66106.8046875,67637.9296875,62848.671875,63776.05078125,68750229073.0,-0.06679738741411267,-0.0691329392396733
2024-03-07,66925.484375,68029.921875,65655.53125,66099.7421875,46989543159.0,0.03643517241636984,0.03578710623568889
2024-03-08,68300.09375,70083.0546875,66230.453125,66938.09375,59202881172.0,0.012683129082741607,0.012603371873739118
2024-03-09,68498.8828125,68673.0546875,68053.125,68299.2578125,21609650379.0,0.02033467023401747,0.02013068155306347
2024-03-10,69019.7890625,70005.203125,68239.9765625,68500.2578125,35683977532.0,0.0029429309547082116,0.0029386090107848795
2024-03-11,72123.90625,72850.7109375,67194.8828125,69020.546875,65716656765.0,0.00759543217960057,0.007566732119230675
2024-03-12,71481.2890625,72825.65625,68728.8515625,72125.125,62554434520.0,0.04498049154293948,0.043998216862555735
2024-03-13,73083.5,73637.4765625,71334.09375,71482.1171875,48212536929.0,-0.008915170857589527,-0.008955148777325714
2024-03-14,71396.59375,73750.0703125,68563.0234375,73079.375,59594605698.0,0.022344858761112807,0.022098870050062645
2024-03-15,69403.7734375,72357.1328125,65630.6953125,71387.875,78320453976.0,-0.023146065493855117,-0.02341814220408073
2024-03-16,65315.1171875,70046.2734375,64801.39453125,69392.484375,46842198371.0,-0.027951394056763834,-0.028349469657521536
2024-03-17,68390.625,68845.71875,64545.31640625,65316.34375,44716864318.0,-0.058740376017845986,-0.060536275238070085
2024-03-18,67548.59375,68897.1328125,66594.2265625,68371.3046875,49261579492.0,0.046771768934172675,0.04571092238983115
2024-03-19,61912.7734375,68106.9296875,61536.1796875,67556.1328125,74215844794.0,-0.011922719315154984,-0.01199436497659572
2024-03-20,67913.671875,68115.2578125,60807.78515625,61930.15625,66792634382.0,-0.08327854671780466,-0.08695161155867834
2024-03-21,65491.390625,68199.9921875,64580.91796875,67911.5859375,44480350565.0,0.09658347483177865,0.09219941441573802
2024-03-22,63778.76171875,66623.75,62355.37109375,65489.9296875,41401116964.0,-0.03565895592879664,-0.036310266780185334
2024-03-23,64062.203125,65976.3984375,63038.4921875,63802.72265625,24738964812.0,-0.025762846888077173,-0.02610052128913858
2024-03-24,67234.171875,67622.7578125,63825.8515625,64070.75390625,27206630673.0,0.004200937496728452,0.004192138193742757
2024-03-25,69958.8125,71162.59375,66414.8359375,67234.09375,42700139523.0,0.049372602176317226,0.048192463845334876
2024-03-26,69987.8359375,71535.7421875,69335.609375,69931.328125,36010437368.0,0.04011706300421425,0.03933326739978968
2024-03-27,69455.34375,71727.6875,68381.9296875,69991.8984375,40827113309.0,0.000866139884998729,0.0008657650023001575
2024-03-28,70744.953125,71546.0234375,68895.5078125,69452.7734375,34374900617.0,-0.007702677196010255,-0.007732496035962954
2024-03-29,69892.828125,70913.09375,69076.65625,70744.796875,25230851763.0,0.018602906313923917,0.018431988707889785
2024-03-30,69645.3046875,70355.4921875,69601.0625,69893.4453125,17130241883.0,-0.012034122650804502,-0.012107118926644442
2024-03-31,71333.6484375,71377.78125,69624.8671875,69647.78125,20050941373.0,-0.0035148369264329515,-0.0035210284781966535
2024-04-01,69702.1484375,71342.09375,68110.6953125,71333.484375,34873527352.0,0.0242032566543533,0.023914999746738292
2024-04-02,65446.97265625,69708.3828125,64586.59375,69705.0234375,50705240709.0,-0.022828843309254054,-0.023093456314613903
2024-04-03,65980.8125,66914.3203125,64559.8984375,65446.671875,34488018367.0,-0.061091028343433385,-0.06303674626582724
2024-04-04,68508.84375,69291.2578125,65113.796875,65975.6953125,34439527442.0,0.008083274860949619,0.008050780186187276
2024-04-05,67837.640625,68725.7578125,66011.4765625,68515.7578125,33748230056.0,0.038499973179043634,0.03777733850739854
2024-04-06,68896.109375,69629.6015625,67491.71875,67840.5703125,19967785809.0,-0.00985448488868379,-0.009903361693806945
2024-04-07,69362.5546875,70284.4296875,68851.6328125,68897.109375,21204930369.0,0.015573852897066809,0.01545382504342005
2024-04-08,71631.359375,72715.359375,69064.2421875,69362.5546875,37261432669.0,0.00675565806348466,0.006732940861256841
2024-04-09,69139.015625,71742.5078125,68212.921875,71632.5,36426900409.0,0.0327258031761779,0.03220171751280866
2024-04-10,70587.8828125,71093.4296875,67503.5625,69140.2421875,38318601774.0,-0.03479227742295743,-0.035411944250998764
2024-04-11,70060.609375,71256.234375,69571.8125,70575.734375,30153382941.0,0.020762035857599725,0.0205494423384315
2024-04-12,67195.8671875,71222.7421875,65254.8359375,70061.3828125,44129299406.0,-0.007287937802630928,-0.007314624561351187
2024-04-13,63821.47265625,67931.4296875,60919.10546875,67188.375,52869738185.0,-0.04100700981293526,-0.041871513627952744
2024-04-14,65738.7265625,65824.4296875,62205.8515625,63836.23046875,49084320047.0,-0.04989173396811575,-0.05117933663689297
2024-04-15,63426.2109375,66878.6484375,62332.0703125,65739.6484375,43595917654.0,0.029817204975500333,0.029381315594148718
2024-04-16,63811.86328125,64355.66796875,61716.40234375,63419.296875,42847528078.0,-0.03529607501180976,-0.03593403820377817
2024-04-17,61276.69140625,64486.36328125,59768.5859375,63831.84765625,41915247049.0,0.0065051301666612105,0.006484063120646959
2024-04-18,63512.75390625,64125.6875,60833.48046875,61275.31640625,36006307335.0,-0.0400510300715019,-0.040875152257583765
2024-04-19,63843.5703125,65481.59765625,59651.390625,63510.75,49920425401.0,0.036481796012757695,0.0358320897995323
2024-04-20,64994.44140625,65442.45703125,63172.40234375,63851.1015625,23097485495.0,0.005358959900489291,0.005344651769917256
2024-04-21,64926.64453125,65723.2421875,64277.72265625,64992.81640625,20506644853.0,0.017880895016861187,0.017722912282295288
2024-04-22,66837.6796875,67233.9609375,64548.1796875,64935.6328125,28282686673.0,-0.0008798448338130926,-0.0008802321244660039
2024-04-23,66407.2734375,67199.2421875,65864.8671875,66839.890625,24310975583.0,0.02932531385346615,0.02890355251860365
2024-04-24,64276.8984375,67075.3671875,63589.87109375,66408.71875,30276655120.0,-0.006450816585249264,-0.00647171301706616
2024-04-25,64481.70703125,65275.20703125,62783.6328125,64275.01953125,32155786816.0,-0.03212980552722977,-0.03265729731635453
2024-04-26,63755.3203125,64789.65625,63322.3984375,64485.37109375,24139372950.0,0.0032726798690076997,0.003267336307581791
2024-04-27,63419.140625,63898.36328125,62424.71875,63750.98828125,19530783039.0,-0.011388362973554722,-0.011453706960224089
2024-04-28,63113.23046875,64321.484375,62793.59765625,63423.515625,17334827993.0,-0.0051367463482336895,-0.005149984784208039
2024-04-29,63841.12109375,64174.87890625,61795.45703125,63106.36328125,26635912073.0,-0.005000548150392747,-0.005013092728613364
2024-04-30,60636.85546875,64703.33203125,59120.06640625,63839.41796875,37840840057.0,0.011616177028502594,0.011549227212601739
2024-05-01,58254.01171875,60780.5,56555.29296875,60609.49609375,48439780271.0,-0.05059447560410213,-0.05191925405322234
2024-05-02,59123.43359375,59602.296875,56937.203125,58253.703125,32711813559.0,-0.03886838070895837,-0.03964391862940397
2024-05-03,62889.8359375,63320.50390625,58848.3125,59122.30078125,33172023048.0,0.014910599835793681,0.01480052963505594
2024-05-04,63891.47265625,64494.95703125,62599.3515625,62891.03125,20620477992.0,0.06374465166188537,0.06179537307789346
2024-05-05,64031.1328125,64610.890625,62955.3046875,63892.453125,18296164805.0,0.015923126956198574,0.015797683849056547
2024-05-06,63161.94921875,65494.90234375,62746.23828125,64038.3125,28697928697.0,0.0022828889464401314,0.002280287114512409
2024-05-07,62334.81640625,64390.45703125,62285.98046875,63162.76171875,25930730982.0,-0.013672296271860729,-0.01376662287551183
2024-05-08,61187.94140625,62986.0859375,60877.12890625,62332.640625,26088172222.0,-0.013142571210650211,-0.013229699030701843
2024-05-09,63049.9609375,63404.9140625,60648.07421875,61191.19921875,25453338161.0,-0.018312097719668796,-0.01848183959445988
2024-05-10,60792.77734375,63446.7421875,60208.78125,63055.19140625,27804954694.0,0.030461769197176247,0.03000702138524341
2024-05-11,60793.7109375,61451.15234375,60492.625,60793.35546875,13842272968.0,-0.03587073303651578,-0.03652989900097573
2024-05-12,61448.39453125,61818.15625,60632.6015625,60793.50390625,13800459405.0,2.441673088382501e-06,2.441670107503618e-06
2024-05-13,62901.44921875,63422.66015625,60769.83984375,61451.21875,27889181179.0,0.010818834274863631,0.010760729396361874
2024-05-14,61552.7890625,63092.125,61123.765625,62900.7734375,28186271527.0,0.023588705268762444,0.023314790921362204
2024-05-15,66267.4921875,66454.453125,61330.41015625,61553.98828125,39815167074.0,-0.021411265436794724,-0.021643811982456077
2024-05-16,65231.58203125,66712.4296875,64613.0546875,66256.109375,31573077994.0,0.07639019379646461,0.0736130296437428
2024-05-17,67051.875,67459.4609375,65119.31640625,65231.296875,28031279310.0,-0.015467441563761453,-0.015588310412474559
2024-05-18,66940.8046875,67387.328125,66663.5,67066.2109375,16712277406.0,0.028129351253220802,0.027740987184621514
2024-05-19,66278.3671875,67694.296875,65937.1796875,66937.9296875,19249094538.0,-0.0019127552937133752,-0.0019145869461614775
2024-05-20,71448.1953125,71483.5625,66086.171875,66278.7421875,43850655717.0,-0.009847742574014773,-0.00989655229901537
2024-05-21,70136.53125,71946.4609375,69191.125,71443.0625,46932005990.0,0.07791820034680708,0.07503158866781913
2024-05-22,69122.3359375,70623.6953125,68977.6953125,70135.3203125,32802561717.0,-0.018304677063640695,-0.018474280544415213
2024-05-23,67929.5625,70041.2734375,66356.953125,69121.3046875,41895680979.0,-0.014457988079071726,-0.014563523241246039
2024-05-24,68526.1015625,69220.296875,66622.671875,67928.1328125,29197308153.0,-0.01726199874835077,-0.01741272411450964
2024-05-25,69265.9453125,69579.3203125,68515.8203125,68526.921875,15473071741.0,0.008815037859980945,0.008776412238655787
2024-05-26,68518.09375,69506.2265625,68183.890625,69264.2890625,15628433737.0,0.010760255492652027,0.010702775905920165
2024-05-27,69394.5546875,70597.8828125,68232.5,68512.1796875,25870990717.0,-0.010858544643710166,-0.010917928915371886
2024-05-28,68296.21875,69514.640625,67227.15625,69392.1953125,32722265965.0,0.012844659577522677,0.012762866595093039
2024-05-29,67578.09375,68852.4609375,67101.4921875,68296.3515625,26707072906.0,-0.015792031727271172,-0.01591805439046175
2024-05-30,68364.9921875,69500.5390625,67118.078125,67576.0859375,29509712534.0,-0.01054618011828734,-0.010602185183516136
2024-05-31,67491.4140625,68999.5625,66633.421875,68362.515625,27387283769.0,0.011637692189325088,0.011570495093168424
2024-06-01,67706.9375,67839.765625,67386.1953125,67489.609375,11641495604.0,-0.012768784794115695,-0.012851006389782706
2024-06-02,67751.6015625,68409.1640625,67315.5234375,67710.2734375,17110588415.0,0.0032696005287851104,0.0032642670074701768
2024-06-03,68804.78125,70230.8203125,67589.8359375,67753.8984375,32401285324.0,0.0006442892309432846,0.0006440817657436763
2024-06-04,70567.765625,71047.40625,68564.640625,68804.5703125,33149696545.0,0.0155071796491415,0.015388172076472027
2024-06-05,71082.8203125,71735.4140625,70390.7109375,70568.3515625,32810771409.0,0.02563465249458252,0.02531159414720199
2024-06-06,70757.1640625,71625.734375,70119.125,71082.84375,25223152007.0,0.007290693010510996,0.0072642443829727
2024-06-07,69342.5859375,71907.8515625,68507.2578125,70759.1875,36188381096.0,-0.0045532259674121445,-0.004563623474237392
2024-06-08,69305.7734375,69533.3203125,69210.7421875,69324.1796875,14262185861.0,-0.02028016238174013,-0.020488628170358545
2024-06-09,69647.9921875,69817.5234375,69160.84375,69297.4921875,13534028500.0,-0.0003849666901259985,-0.00038504080882501566
2024-06-10,69512.28125,70146.0703125,69232.421875,69644.3125,20597699541.0,0.005004803226668075,0.004992320829636097
2024-06-11,67332.03125,69549.4140625,66123.6015625,69508.078125,37116136345.0,-0.0019561450190207497,-0.001958060769419886
2024-06-12,68241.1875,69977.890625,66902.453125,67321.375,34497940694.0,-0.03145969769251189,-0.03196518388009528
2024-06-13,66756.3984375,68365.78125,66304.5625,68243.1015625,28955204146.0,0.013691439940137773,0.013598558998596704
2024-06-14,66011.09375,67294.6484375,65056.89453125,66747.5703125,27403884779.0,-0.0219147608440734,-0.02215845614408366
2024-06-15,66191.0,66402.1875,65871.7734375,66006.7421875,14121265576.0,-0.011098952688938013,-0.011161005640050346
2024-06-16,66639.046875,66894.84375,66018.25,66189.359375,13281140541.0,0.002766644458550127,0.0027628243420840747
2024-06-17,66490.296875,67188.3203125,65094.96484375,66636.515625,30006354476.0,0.006755712009034687,0.006732994444813237
2024-06-18,65140.74609375,66556.703125,64066.95703125,66490.9765625,39481285950.0,-0.0021840737189655623,-0.0021864622864759165
2024-06-19,64960.296875,65695.3515625,64693.30078125,65146.66015625,21103423504.0,-0.020218027704652086,-0.020425209318898938
2024-06-20,64828.65625,66438.9609375,64547.84765625,64960.296875,25641109124.0,-0.002860672838838063,-0.002864772383554293
2024-06-21,64096.19921875,65007.546875,63378.89453125,64837.98828125,26188171739.0,-0.001882820732567625,-0.0018845954675448685
2024-06-22,64252.578125,64475.46875,63929.7578125,64113.86328125,9858198793.0,-0.011168221272673362,-0.01123105411459827
2024-06-23,63180.796875,64491.703125,63180.796875,64248.96484375,11170471802.0,0.0021072129425012687,0.0021049958833063293
2024-06-24,60277.4140625,63292.52734375,58601.69921875,63173.3515625,43152133651.0,-0.01674133246918197,-0.016883052523902032
2024-06-25,61804.640625,62258.26171875,60239.75,60266.28125,29201215431.0,-0.04601735131345552,-0.047109795658850456
2024-06-26,60811.27734375,62434.13671875,60695.1875,61789.67578125,22506003064.0,0.025277725780533444,0.02496352787052103
2024-06-27,61604.80078125,62293.86328125,60585.33203125,60811.2265625,21231745045.0,-0.0158351570287234,-0.01596187261555893
2024-06-28,60320.13671875,62126.09765625,59985.40234375,61612.8046875,24952866877.0,0.013181416825660763,0.013095297904997206
2024-06-29,60887.37890625,61097.62109375,60300.96484375,60319.875,12652903396.0,-0.020984756237891422,-0.02120806582503686
2024-06-30,62678.29296875,62892.828125,60632.94921875,60888.4453125,17333226409.0,0.009425919939323402,0.009381773155187753
2024-07-01,62851.98046875,63777.2265625,62495.51171875,62673.60546875,25468379421.0,0.029318537319978466,0.028896969025801973
2024-07-02,62029.015625,63203.359375,61752.74609375,62844.41015625,20151616992.0,0.00272530495449419,0.002721598044392986
2024-07-03,60173.921875,62187.703125,59419.38671875,62034.33203125,29756701685.0,-0.01289021765000109,-0.012974017415931528
